"x", "x+a+b-c", "floorf(x)"
0.207048,0,0
0.20614,0,0
0.20524,0,0
0.204348,0,0
0.203463,0,0
0.202586,0,0
0.201717,0,0
0.200855,0,0
0.199153,0,0
0.198312,0,0
0.197479,0,0
0.196653,0,0
0.195833,0,0
0.195021,0,0
0.194215,0,0
0.193416,0,0
0.192623,0,0
0.191837,0,0
0.191057,0,0
0.190283,0,0
0.189516,0,0
0.188755,0,0
0.188,0,0
0.187251,0,0
0.186508,0,0
0.185771,0,0
0.185039,0,0
0.184314,0,0
48,48,48
9.6,9,9
6.85714,6,6
4.36364,4,4
3.69231,3,3
2.82353,2,2
2.52632,2,2
2.08696,2,2
1.92,1,1
1.65517,1,1
1.54839,1,1
1.37143,1,1
1.2973,1,1
1.17073,1,1
1.11628,1,1
1.02128,1,1
0.979592,0,0
0.90566,0,0
0.872727,0,0
0.813559,0,0
0.786885,0,0
0.738462,0,0
0.716418,0,0
0.676056,0,0
0.657534,0,0
0.623377,0,0
0.607595,0,0
0.578313,0,0
0.564706,0,0
0.539326,0,0
0.527473,0,0
0.505263,0,0
0.494845,0,0
0.475248,0,0
0.466019,0,0
0.448598,0,0
0.440367,0,0
0.424779,0,0
0.417391,0,0
0.403361,0,0
0.396694,0,0
0.384,0,0
0.377953,0,0
0.366412,0,0
0.360902,0,0
0.350365,0,0
0.345324,0,0
0.335664,0,0
0.331034,0,0
0.322148,0,0
0.317881,0,0
0.309677,0,0
0.305732,0,0
0.298137,0,0
0.294479,0,0
0.287425,0,0
0.284024,0,0
0.277457,0,0
0.274286,0,0
0.268156,0,0
0.265193,0,0
0.259459,0,0
0.256684,0,0
0.251309,0,0
0.248705,0,0
0.243655,0,0
0.241206,0,0
0.236453,0,0
0.234146,0,0
0.229665,0,0
0.227488,0,0
0.223256,0,0
0.221198,0,0
0.217195,0,0
0.215247,0,0
0.211454,0,0
0.209607,0,0
0.206009,0,0
0.204255,0,0
0.200837,0,0
0.19917,0,0
0.195918,0,0
0.194332,0,0
0.191235,0,0
0.189723,0,0
49,49,49
24.5,24,24
16.3333,16,16
12.25,12,12
9.8,9,9
8.16667,8,8
6.125,6,6
5.44444,5,5
4.9,4,4
4.45455,4,4
4.08333,4,4
3.76923,3,3
3.26667,3,3
3.0625,3,3
2.88235,2,2
2.72222,2,2
2.57895,2,2
2.45,2,2
2.22727,2,2
2.13043,2,2
2.04167,2,2
1.96,1,1
1.88462,1,1
1.81481,1,1
1.68966,1,1
1.63333,1,1
1.58065,1,1
1.53125,1,1
1.48485,1,1
1.44118,1,1
1.36111,1,1
1.32432,1,1
1.28947,1,1
1.25641,1,1
1.225,1,1
1.19512,1,1
1.13953,1,1
1.11364,1,1
1.08889,1,1
1.06522,1,1
1.04255,1,1
1.02083,1,1
0.98,0,0
0.960784,0,0
0.942308,0,0
0.924528,0,0
0.907407,0,0
0.890909,0,0
0.859649,0,0
0.844828,0,0
0.830508,0,0
0.816667,0,0
0.803279,0,0
0.790323,0,0
0.765625,0,0
0.753846,0,0
0.742424,0,0
0.731343,0,0
0.720588,0,0
0.710145,0,0
0.690141,0,0
0.680556,0,0
0.671233,0,0
0.662162,0,0
0.653333,0,0
0.644737,0,0
0.628205,0,0
0.620253,0,0
0.6125,0,0
0.604938,0,0
0.597561,0,0
0.590361,0,0
0.576471,0,0
0.569767,0,0
0.563218,0,0
0.556818,0,0
0.550562,0,0
0.544444,0,0
0.532609,0,0
0.526882,0,0
0.521277,0,0
0.515789,0,0
0.510417,0,0
0.505155,0,0
0.494949,0,0
0.49,0,0
0.485149,0,0
0.480392,0,0
0.475728,0,0
0.471154,0,0
0.462264,0,0
0.457944,0,0
0.453704,0,0
0.449541,0,0
0.445455,0,0
0.441441,0,0
0.433628,0,0
0.429825,0,0
0.426087,0,0
0.422414,0,0
0.418803,0,0
0.415254,0,0
0.408333,0,0
0.404959,0,0
0.401639,0,0
0.398374,0,0
0.395161,0,0
0.392,0,0
0.385827,0,0
0.382812,0,0
0.379845,0,0
0.376923,0,0
0.374046,0,0
0.371212,0,0
0.365672,0,0
0.362963,0,0
0.360294,0,0
0.357664,0,0
0.355072,0,0
0.352518,0,0
0.347518,0,0
0.34507,0,0
0.342657,0,0
0.340278,0,0
0.337931,0,0
0.335616,0,0
0.331081,0,0
0.328859,0,0
0.326667,0,0
0.324503,0,0
0.322368,0,0
0.320261,0,0
0.316129,0,0
0.314103,0,0
0.312102,0,0
0.310127,0,0
0.308176,0,0
0.30625,0,0
0.302469,0,0
0.300613,0,0
0.298781,0,0
0.29697,0,0
0.295181,0,0
0.293413,0,0
0.289941,0,0
0.288235,0,0
0.28655,0,0
0.284884,0,0
0.283237,0,0
0.281609,0,0
0.278409,0,0
0.276836,0,0
0.275281,0,0
0.273743,0,0
0.272222,0,0
0.270718,0,0
0.26776,0,0
0.266304,0,0
0.264865,0,0
0.263441,0,0
0.262032,0,0
0.260638,0,0
0.257895,0,0
0.256545,0,0
0.255208,0,0
0.253886,0,0
0.252577,0,0
0.251282,0,0
0.248731,0,0
0.247475,0,0
0.246231,0,0
0.245,0,0
0.243781,0,0
0.242574,0,0
0.240196,0,0
0.239024,0,0
0.237864,0,0
0.236715,0,0
0.235577,0,0
0.23445,0,0
0.232227,0,0
0.231132,0,0
0.230047,0,0
0.228972,0,0
0.227907,0,0
0.226852,0,0
0.224771,0,0
0.223744,0,0
0.222727,0,0
0.221719,0,0
0.220721,0,0
0.219731,0,0
0.217778,0,0
0.216814,0,0
0.215859,0,0
0.214912,0,0
0.213974,0,0
0.213043,0,0
0.211207,0,0
0.2103,0,0
0.209402,0,0
0.208511,0,0
0.207627,0,0
0.206751,0,0
0.205021,0,0
0.204167,0,0
0.20332,0,0
0.202479,0,0
0.201646,0,0
0.20082,0,0
0.199187,0,0
0.198381,0,0
0.197581,0,0
0.196787,0,0
0.196,0,0
0.195219,0,0
0.193676,0,0
0.192913,0,0
0.192157,0,0
50,50,50
16.6667,16,16
7.14286,7,7
5.55556,5,5
4.54545,4,4
3.84615,3,3
2.94118,2,2
2.63158,2,2
2.38095,2,2
2.17391,2,2
1.85185,1,1
1.72414,1,1
1.6129,1,1
1.51515,1,1
1.35135,1,1
1.28205,1,1
1.21951,1,1
1.16279,1,1
1.06383,1,1
1.02041,1,1
0.980392,0,0
0.943396,0,0
0.877193,0,0
0.847458,0,0
0.819672,0,0
0.793651,0,0
0.746269,0,0
0.724638,0,0
0.704225,0,0
0.684932,0,0
0.649351,0,0
0.632911,0,0
0.617284,0,0
0.60241,0,0
0.574713,0,0
0.561798,0,0
0.549451,0,0
0.537634,0,0
0.515464,0,0
0.50505,0,0
0.49505,0,0
0.485437,0,0
0.46729,0,0
0.458716,0,0
0.45045,0,0
0.442478,0,0
0.42735,0,0
0.420168,0,0
0.413223,0,0
0.406504,0,0
0.393701,0,0
0.387597,0,0
0.381679,0,0
0.37594,0,0
0.364964,0,0
0.359712,0,0
0.35461,0,0
0.34965,0,0
0.340136,0,0
0.33557,0,0
0.331126,0,0
0.326797,0,0
0.318471,0,0
0.314465,0,0
0.310559,0,0
0.306748,0,0
0.299401,0,0
0.295858,0,0
0.292398,0,0
0.289017,0,0
0.282486,0,0
0.27933,0,0
0.276243,0,0
0.273224,0,0
0.26738,0,0
0.26455,0,0
0.26178,0,0
0.259067,0,0
0.253807,0,0
0.251256,0,0
0.248756,0,0
0.246305,0,0
0.241546,0,0
0.239234,0,0
0.236967,0,0
0.234742,0,0
0.230415,0,0
0.22831,0,0
0.226244,0,0
0.224215,0,0
0.220264,0,0
0.218341,0,0
0.21645,0,0
0.214592,0,0
0.21097,0,0
0.209205,0,0
0.207469,0,0
0.205761,0,0
0.202429,0,0
0.200803,0,0
0.199203,0,0
0.197628,0,0
51,51,51
25.5,25,25
12.75,12,12
10.2,10,10
7.28571,7,7
6.375,6,6
5.1,5,5
4.63636,4,4
3.92308,3,3
3.64286,3,3
3.1875,3,3
2.68421,2,2
2.55,2,2
2.31818,2,2
2.21739,2,2
2.04,2,2
1.96154,1,1
1.82143,1,1
1.75862,1,1
1.64516,1,1
1.59375,1,1
1.45714,1,1
1.37838,1,1
1.34211,1,1
1.275,1,1
1.2439,1,1
1.18605,1,1
1.15909,1,1
1.1087,1,1
1.08511,1,1
1.04082,1,1
1.02,1,1
0.980769,0,0
0.962264,0,0
0.927273,0,0
0.910714,0,0
0.87931,0,0
0.864407,0,0
0.836066,0,0
0.822581,0,0
0.796875,0,0
0.784615,0,0
0.761194,0,0
0.728571,0,0
0.71831,0,0
0.69863,0,0
0.689189,0,0
0.671053,0,0
0.662338,0,0
0.64557,0,0
0.6375,0,0
0.621951,0,0
0.614458,0,0
0.593023,0,0
0.579545,0,0
0.573034,0,0
0.56044,0,0
0.554348,0,0
0.542553,0,0
0.536842,0,0
0.525773,0,0
0.520408,0,0
0.51,0,0
0.504951,0,0
0.495146,0,0
0.490385,0,0
0.481132,0,0
0.476636,0,0
0.46789,0,0
0.463636,0,0
0.455357,0,0
0.451327,0,0
0.443478,0,0
0.439655,0,0
0.432203,0,0
0.421488,0,0
0.418033,0,0
0.41129,0,0
0.408,0,0
0.401575,0,0
0.398438,0,0
0.392308,0,0
0.389313,0,0
0.383459,0,0
0.380597,0,0
0.372263,0,0
0.366906,0,0
0.364286,0,0
0.359155,0,0
0.356643,0,0
0.351724,0,0
0.349315,0,0
0.344595,0,0
0.342282,0,0
0.337748,0,0
0.335526,0,0
0.331169,0,0
0.329032,0,0
0.324841,0,0
0.322785,0,0
0.31875,0,0
0.31677,0,0
0.312883,0,0
0.310976,0,0
0.307229,0,0
0.305389,0,0
0.301775,0,0
0.296512,0,0
0.294798,0,0
0.291429,0,0
0.289773,0,0
0.286517,0,0
0.284916,0,0
0.281768,0,0
0.28022,0,0
0.277174,0,0
0.275676,0,0
0.271277,0,0
0.268421,0,0
0.267016,0,0
0.264249,0,0
0.262887,0,0
0.260204,0,0
0.258883,0,0
0.256281,0,0
0.255,0,0
0.252475,0,0
0.251232,0,0
0.24878,0,0
0.247573,0,0
0.245192,0,0
0.244019,0,0
0.241706,0,0
0.240566,0,0
0.238318,0,0
0.237209,0,0
0.235023,0,0
0.233945,0,0
0.231818,0,0
0.2287,0,0
0.227679,0,0
0.225664,0,0
0.22467,0,0
0.222707,0,0
0.221739,0,0
0.219828,0,0
0.218884,0,0
0.217021,0,0
0.216102,0,0
0.213389,0,0
0.211618,0,0
0.210744,0,0
0.209016,0,0
0.208163,0,0
0.206478,0,0
0.205645,0,0
0.204,0,0
0.203187,0,0
0.201581,0,0
0.200787,0,0
52,52,52
17.3333,17,17
10.4,10,10
7.42857,7,7
5.77778,5,5
4.72727,4,4
3.46667,3,3
3.05882,3,3
2.73684,2,2
2.47619,2,2
2.26087,2,2
2.08,2,2
1.92593,1,1
1.7931,1,1
1.67742,1,1
1.57576,1,1
1.48571,1,1
1.40541,1,1
1.26829,1,1
1.2093,1,1
1.15556,1,1
1.10638,1,1
1.06122,1,1
1.01961,1,1
0.981132,0,0
0.945455,0,0
0.912281,0,0
0.881356,0,0
0.852459,0,0
0.825397,0,0
0.776119,0,0
0.753623,0,0
0.732394,0,0
0.712329,0,0
0.693333,0,0
0.675325,0,0
0.658228,0,0
0.641975,0,0
0.626506,0,0
0.611765,0,0
0.597701,0,0
0.58427,0,0
0.55914,0,0
0.547368,0,0
0.536082,0,0
0.525253,0,0
0.514852,0,0
0.504854,0,0
0.495238,0,0
0.485981,0,0
0.477064,0,0
0.468468,0,0
0.460177,0,0
0.452174,0,0
0.436975,0,0
0.429752,0,0
0.422764,0,0
0.416,0,0
0.409449,0,0
0.403101,0,0
0.396947,0,0
0.390977,0,0
0.385185,0,0
0.379562,0,0
0.374101,0,0
0.368794,0,0
0.358621,0,0
0.353741,0,0
0.348993,0,0
0.344371,0,0
0.339869,0,0
0.335484,0,0
0.33121,0,0
0.327044,0,0
0.322981,0,0
0.319018,0,0
0.315152,0,0
0.311377,0,0
0.304094,0,0
0.300578,0,0
0.297143,0,0
0.293785,0,0
0.290503,0,0
0.287293,0,0
0.284153,0,0
0.281081,0,0
0.278075,0,0
0.275132,0,0
0.272251,0,0
0.26943,0,0
0.263959,0,0
0.261307,0,0
0.258706,0,0
0.256158,0,0
0.253659,0,0
0.251208,0,0
0.248804,0,0
0.246445,0,0
0.244131,0,0
0.24186,0,0
0.239631,0,0
0.237443,0,0
0.233184,0,0
0.231111,0,0
0.229075,0,0
0.227074,0,0
0.225108,0,0
0.223176,0,0
0.221277,0,0
0.219409,0,0
0.217573,0,0
0.215768,0,0
0.213992,0,0
0.212245,0,0
0.208835,0,0
0.207171,0,0
0.205534,0,0
0.203922,0,0
53,53,53
26.5,26,26
17.6667,17,17
13.25,13,13
10.6,10,10
8.83333,8,8
7.57143,7,7
6.625,6,6
5.88889,5,5
5.3,5,5
4.81818,4,4
4.41667,4,4
4.07692,4,4
3.78571,3,3
3.53333,3,3
3.3125,3,3
3.11765,3,3
2.94444,2,2
2.78947,2,2
2.65,2,2
2.52381,2,2
2.40909,2,2
2.30435,2,2
2.20833,2,2
2.12,2,2
2.03846,2,2
1.96296,1,1
1.89286,1,1
1.82759,1,1
1.76667,1,1
1.70968,1,1
1.65625,1,1
1.60606,1,1
1.55882,1,1
1.51429,1,1
1.47222,1,1
1.43243,1,1
1.39474,1,1
1.35897,1,1
1.325,1,1
1.29268,1,1
1.2619,1,1
1.23256,1,1
1.20455,1,1
1.17778,1,1
1.15217,1,1
1.12766,1,1
1.10417,1,1
1.08163,1,1
1.06,1,1
1.03922,1,1
1.01923,1,1
0.981481,0,0
0.963636,0,0
0.946429,0,0
0.929825,0,0
0.913793,0,0
0.898305,0,0
0.883333,0,0
0.868852,0,0
0.854839,0,0
0.84127,0,0
0.828125,0,0
0.815385,0,0
0.80303,0,0
0.791045,0,0
0.779412,0,0
0.768116,0,0
0.757143,0,0
0.746479,0,0
0.736111,0,0
0.726027,0,0
0.716216,0,0
0.706667,0,0
0.697368,0,0
0.688312,0,0
0.679487,0,0
0.670886,0,0
0.6625,0,0
0.654321,0,0
0.646341,0,0
0.638554,0,0
0.630952,0,0
0.623529,0,0
0.616279,0,0
0.609195,0,0
0.602273,0,0
0.595506,0,0
0.588889,0,0
0.582418,0,0
0.576087,0,0
0.569892,0,0
0.56383,0,0
0.557895,0,0
0.552083,0,0
0.546392,0,0
0.540816,0,0
0.535354,0,0
0.53,0,0
0.524752,0,0
0.519608,0,0
0.514563,0,0
0.509615,0,0
0.504762,0,0
0.495327,0,0
0.490741,0,0
0.486239,0,0
0.481818,0,0
0.477477,0,0
0.473214,0,0
0.469027,0,0
0.464912,0,0
0.46087,0,0
0.456897,0,0
0.452991,0,0
0.449153,0,0
0.445378,0,0
0.441667,0,0
0.438017,0,0
0.434426,0,0
0.430894,0,0
0.427419,0,0
0.424,0,0
0.420635,0,0
0.417323,0,0
0.414062,0,0
0.410853,0,0
0.407692,0,0
0.40458,0,0
0.401515,0,0
0.398496,0,0
0.395522,0,0
0.392593,0,0
0.389706,0,0
0.386861,0,0
0.384058,0,0
0.381295,0,0
0.378571,0,0
0.375887,0,0
0.373239,0,0
0.370629,0,0
0.368056,0,0
0.365517,0,0
0.363014,0,0
0.360544,0,0
0.358108,0,0
0.355705,0,0
0.353333,0,0
0.350993,0,0
0.348684,0,0
0.346405,0,0
0.344156,0,0
0.341935,0,0
0.339744,0,0
0.33758,0,0
0.335443,0,0
0.33125,0,0
0.329193,0,0
0.327161,0,0
0.325153,0,0
0.323171,0,0
0.321212,0,0
0.319277,0,0
0.317365,0,0
0.315476,0,0
0.313609,0,0
0.311765,0,0
0.309942,0,0
0.30814,0,0
0.306358,0,0
0.304598,0,0
0.302857,0,0
0.301136,0,0
0.299435,0,0
0.297753,0,0
0.296089,0,0
0.294444,0,0
0.292818,0,0
0.291209,0,0
0.289617,0,0
0.288043,0,0
0.286486,0,0
0.284946,0,0
0.283422,0,0
0.281915,0,0
0.280423,0,0
0.278947,0,0
0.277487,0,0
0.276042,0,0
0.274611,0,0
0.273196,0,0
0.271795,0,0
0.270408,0,0
0.269036,0,0
0.267677,0,0
0.266332,0,0
0.265,0,0
0.263682,0,0
0.262376,0,0
0.261084,0,0
0.259804,0,0
0.258537,0,0
0.257282,0,0
0.256039,0,0
0.254808,0,0
0.253589,0,0
0.252381,0,0
0.251185,0,0
0.248826,0,0
0.247664,0,0
0.246512,0,0
0.24537,0,0
0.24424,0,0
0.243119,0,0
0.242009,0,0
0.240909,0,0
0.239819,0,0
0.238739,0,0
0.237668,0,0
0.236607,0,0
0.235556,0,0
0.234513,0,0
0.23348,0,0
0.232456,0,0
0.231441,0,0
0.230435,0,0
0.229437,0,0
0.228448,0,0
0.227468,0,0
0.226496,0,0
0.225532,0,0
0.224576,0,0
0.223629,0,0
0.222689,0,0
0.221757,0,0
0.220833,0,0
0.219917,0,0
0.219008,0,0
0.218107,0,0
0.217213,0,0
0.216327,0,0
0.215447,0,0
0.214575,0,0
0.21371,0,0
0.212851,0,0
0.212,0,0
0.211155,0,0
0.210317,0,0
0.209486,0,0
0.208661,0,0
0.207843,0,0
54,54,54
10.8,10,10
7.71429,7,7
4.90909,4,4
4.15385,4,4
3.17647,3,3
2.84211,2,2
2.34783,2,2
2.16,2,2
1.86207,1,1
1.74194,1,1
1.54286,1,1
1.45946,1,1
1.31707,1,1
1.25581,1,1
1.14894,1,1
1.10204,1,1
1.01887,1,1
0.981818,0,0
0.915254,0,0
0.885246,0,0
0.830769,0,0
0.80597,0,0
0.760563,0,0
0.739726,0,0
0.701299,0,0
0.683544,0,0
0.650602,0,0
0.635294,0,0
0.606742,0,0
0.593407,0,0
0.568421,0,0
0.556701,0,0
0.534653,0,0
0.524272,0,0
0.504673,0,0
0.495413,0,0
0.477876,0,0
0.469565,0,0
0.453782,0,0
0.446281,0,0
0.432,0,0
0.425197,0,0
0.412214,0,0
0.406015,0,0
0.394161,0,0
0.388489,0,0
0.377622,0,0
0.372414,0,0
0.362416,0,0
0.357616,0,0
0.348387,0,0
0.343949,0,0
0.335404,0,0
0.331288,0,0
0.323353,0,0
0.319527,0,0
0.312139,0,0
0.308571,0,0
0.301676,0,0
0.298343,0,0
0.291892,0,0
0.28877,0,0
0.282723,0,0
0.279793,0,0
0.274112,0,0
0.271357,0,0
0.26601,0,0
0.263415,0,0
0.258373,0,0
0.255924,0,0
0.251163,0,0
0.248848,0,0
0.244344,0,0
0.242152,0,0
0.237885,0,0
0.235808,0,0
0.23176,0,0
0.229787,0,0
0.225941,0,0
0.224066,0,0
0.220408,0,0
0.218623,0,0
0.215139,0,0
0.213439,0,0
55,55,55
27.5,27,27
18.3333,18,18
13.75,13,13
9.16667,9,9
7.85714,7,7
6.875,6,6
6.11111,6,6
4.58333,4,4
4.23077,4,4
3.92857,3,3
3.4375,3,3
3.23529,3,3
3.05556,3,3
2.89474,2,2
2.61905,2,2
2.3913,2,2
2.29167,2,2
2.11538,2,2
2.03704,2,2
1.96429,1,1
1.89655,1,1
1.77419,1,1
1.71875,1,1
1.61765,1,1
1.52778,1,1
1.48649,1,1
1.44737,1,1
1.41026,1,1
1.34146,1,1
1.30952,1,1
1.27907,1,1
1.19565,1,1
1.17021,1,1
1.14583,1,1
1.12245,1,1
1.07843,1,1
1.05769,1,1
1.03774,1,1
1.01852,1,1
0.982143,0,0
0.964912,0,0
0.948276,0,0
0.932203,0,0
0.901639,0,0
0.887097,0,0
0.873016,0,0
0.859375,0,0
0.820895,0,0
0.808824,0,0
0.797101,0,0
0.774648,0,0
0.763889,0,0
0.753425,0,0
0.743243,0,0
0.723684,0,0
0.705128,0,0
0.696203,0,0
0.679012,0,0
0.670732,0,0
0.662651,0,0
0.654762,0,0
0.639535,0,0
0.632184,0,0
0.617977,0,0
0.604396,0,0
0.597826,0,0
0.591398,0,0
0.585106,0,0
0.572917,0,0
0.56701,0,0
0.561224,0,0
0.544554,0,0
0.539216,0,0
0.533981,0,0
0.528846,0,0
0.518868,0,0
0.514019,0,0
0.509259,0,0
0.504587,0,0
0.495495,0,0
0.491071,0,0
0.486726,0,0
0.482456,0,0
0.474138,0,0
0.470085,0,0
0.466102,0,0
0.462185,0,0
0.45082,0,0
0.447154,0,0
0.443548,0,0
0.436508,0,0
0.433071,0,0
0.429688,0,0
0.426357,0,0
0.419847,0,0
0.413534,0,0
0.410448,0,0
0.404412,0,0
0.40146,0,0
0.398551,0,0
0.395683,0,0
0.390071,0,0
0.387324,0,0
0.381944,0,0
0.376712,0,0
0.37415,0,0
0.371622,0,0
0.369128,0,0
0.364238,0,0
0.361842,0,0
0.359477,0,0
0.352564,0,0
0.350318,0,0
0.348101,0,0
0.345912,0,0
0.341615,0,0
0.339506,0,0
0.337423,0,0
0.335366,0,0
0.331325,0,0
0.329341,0,0
0.327381,0,0
0.325444,0,0
0.321637,0,0
0.319767,0,0
0.317919,0,0
0.316092,0,0
0.310734,0,0
0.308989,0,0
0.307263,0,0
0.303867,0,0
0.302198,0,0
0.300546,0,0
0.298913,0,0
0.295699,0,0
0.292553,0,0
0.291005,0,0
0.287958,0,0
0.286458,0,0
0.284974,0,0
0.283505,0,0
0.280612,0,0
0.279188,0,0
0.276382,0,0
0.273632,0,0
0.272277,0,0
0.270936,0,0
0.269608,0,0
0.26699,0,0
0.2657,0,0
0.264423,0,0
0.260664,0,0
0.259434,0,0
0.258216,0,0
0.257009,0,0
0.25463,0,0
0.253456,0,0
0.252294,0,0
0.251142,0,0
0.248869,0,0
0.247748,0,0
0.246637,0,0
0.245536,0,0
0.243363,0,0
0.242291,0,0
0.241228,0,0
0.240175,0,0
0.237069,0,0
0.236051,0,0
0.235043,0,0
0.233051,0,0
0.232068,0,0
0.231092,0,0
0.230126,0,0
0.228216,0,0
0.226337,0,0
0.22541,0,0
0.223577,0,0
0.222672,0,0
0.221774,0,0
0.220884,0,0
0.219124,0,0
0.218254,0,0
0.216535,0,0
56,56,56
18.6667,18,18
11.2,11,11
6.22222,6,6
5.09091,5,5
4.30769,4,4
3.73333,3,3
3.29412,3,3
2.94737,2,2
2.43478,2,2
2.24,2,2
2.07407,2,2
1.93103,1,1
1.80645,1,1
1.69697,1,1
1.51351,1,1
1.4359,1,1
1.36585,1,1
1.30233,1,1
1.24444,1,1
1.19149,1,1
1.09804,1,1
1.0566,1,1
1.01818,1,1
0.982456,0,0
0.949153,0,0
0.918033,0,0
0.861538,0,0
0.835821,0,0
0.811594,0,0
0.788732,0,0
0.767123,0,0
0.746667,0,0
0.708861,0,0
0.691358,0,0
0.674699,0,0
0.658824,0,0
0.643678,0,0
0.629214,0,0
0.602151,0,0
0.589474,0,0
0.57732,0,0
0.565657,0,0
0.554455,0,0
0.543689,0,0
0.523364,0,0
0.513761,0,0
0.504505,0,0
0.495575,0,0
0.486957,0,0
0.478632,0,0
0.46281,0,0
0.455285,0,0
0.448,0,0
0.440945,0,0
0.434109,0,0
0.427481,0,0
0.414815,0,0
0.408759,0,0
0.402878,0,0
0.397163,0,0
0.391608,0,0
0.386207,0,0
0.375839,0,0
0.370861,0,0
0.366013,0,0
0.36129,0,0
0.356688,0,0
0.352201,0,0
0.343558,0,0
0.339394,0,0
0.335329,0,0
0.331361,0,0
0.327485,0,0
0.323699,0,0
0.316384,0,0
0.312849,0,0
0.309392,0,0
0.306011,0,0
0.302703,0,0
0.299465,0,0
0.293194,0,0
0.290155,0,0
0.287179,0,0
0.284264,0,0
0.281407,0,0
0.278607,0,0
0.273171,0,0
0.270531,0,0
0.267943,0,0
0.265403,0,0
0.262911,0,0
0.260465,0,0
0.255708,0,0
0.253394,0,0
0.251121,0,0
0.248889,0,0
0.246696,0,0
0.244541,0,0
0.240343,0,0
0.238298,0,0
0.236287,0,0
0.23431,0,0
0.232365,0,0
0.230453,0,0
0.226721,0,0
0.2249,0,0
0.223108,0,0
0.221344,0,0
0.219608,0,0
57,57,57
28.5,28,28
14.25,14,14
11.4,11,11
8.14286,8,8
7.125,7,7
5.7,5,5
5.18182,5,5
4.38462,4,4
4.07143,4,4
3.5625,3,3
3.35294,3,3
2.85,2,2
2.59091,2,2
2.47826,2,2
2.28,2,2
2.19231,2,2
2.03571,2,2
1.96552,1,1
1.83871,1,1
1.78125,1,1
1.67647,1,1
1.62857,1,1
1.54054,1,1
1.425,1,1
1.39024,1,1
1.32558,1,1
1.29545,1,1
1.23913,1,1
1.21277,1,1
1.16327,1,1
1.14,1,1
1.09615,1,1
1.07547,1,1
1.03636,1,1
1.01786,1,1
0.982759,0,0
0.966102,0,0
0.934426,0,0
0.919355,0,0
0.890625,0,0
0.876923,0,0
0.850746,0,0
0.838235,0,0
0.814286,0,0
0.802817,0,0
0.780822,0,0
0.77027,0,0
0.74026,0,0
0.721519,0,0
0.7125,0,0
0.695122,0,0
0.686747,0,0
0.670588,0,0
0.662791,0,0
0.647727,0,0
0.640449,0,0
0.626374,0,0
0.619565,0,0
0.606383,0,0
0.587629,0,0
0.581633,0,0
0.57,0,0
0.564356,0,0
0.553398,0,0
0.548077,0,0
0.537736,0,0
0.53271,0,0
0.522936,0,0
0.518182,0,0
0.508929,0,0
0.504425,0,0
0.495652,0,0
0.491379,0,0
0.483051,0,0
0.478992,0,0
0.471074,0,0
0.467213,0,0
0.459677,0,0
0.456,0,0
0.448819,0,0
0.445312,0,0
0.438462,0,0
0.435115,0,0
0.425373,0,0
0.419118,0,0
0.416058,0,0
0.410072,0,0
0.407143,0,0
0.401408,0,0
0.398601,0,0
0.393103,0,0
0.390411,0,0
0.385135,0,0
0.38255,0,0
0.377483,0,0
0.37013,0,0
0.367742,0,0
0.363057,0,0
0.360759,0,0
0.35625,0,0
0.354037,0,0
0.349693,0,0
0.347561,0,0
0.343374,0,0
0.341317,0,0
0.337278,0,0
0.335294,0,0
0.331395,0,0
0.32948,0,0
0.325714,0,0
0.323864,0,0
0.320225,0,0
0.318436,0,0
0.314917,0,0
0.313187,0,0
0.309783,0,0
0.308108,0,0
0.304813,0,0
0.303191,0,0
0.298429,0,0
0.295337,0,0
0.293814,0,0
0.290816,0,0
0.28934,0,0
0.286432,0,0
0.285,0,0
0.282178,0,0
0.280788,0,0
0.278049,0,0
0.276699,0,0
0.274038,0,0
0.270142,0,0
0.268868,0,0
0.266355,0,0
0.265116,0,0
0.262673,0,0
0.261468,0,0
0.259091,0,0
0.257919,0,0
0.255605,0,0
0.254464,0,0
0.252212,0,0
0.251101,0,0
0.248908,0,0
0.247826,0,0
0.24569,0,0
0.244635,0,0
0.242553,0,0
0.241525,0,0
0.239496,0,0
0.238494,0,0
0.236515,0,0
0.235537,0,0
0.233607,0,0
0.232653,0,0
0.229839,0,0
0.228,0,0
0.227092,0,0
0.225296,0,0
0.224409,0,0
58,58,58
19.3333,19,19
11.6,11,11
8.28571,8,8
6.44444,6,6
5.27273,5,5
4.46154,4,4
3.86667,3,3
3.41176,3,3
3.05263,3,3
2.7619,2,2
2.52174,2,2
2.32,2,2
2.14815,2,2
1.87097,1,1
1.75758,1,1
1.65714,1,1
1.56757,1,1
1.48718,1,1
1.41463,1,1
1.34884,1,1
1.28889,1,1
1.23404,1,1
1.18367,1,1
1.13725,1,1
1.09434,1,1
1.05455,1,1
1.01754,1,1
0.983051,0,0
0.95082,0,0
0.920635,0,0
0.892308,0,0
0.865672,0,0
0.84058,0,0
0.816901,0,0
0.794521,0,0
0.773333,0,0
0.753247,0,0
0.734177,0,0
0.716049,0,0
0.698795,0,0
0.682353,0,0
0.651685,0,0
0.637363,0,0
0.623656,0,0
0.610526,0,0
0.597938,0,0
0.585859,0,0
0.574257,0,0
0.563107,0,0
0.552381,0,0
0.542056,0,0
0.53211,0,0
0.522523,0,0
0.513274,0,0
0.504348,0,0
0.495726,0,0
0.487395,0,0
0.479339,0,0
0.471545,0,0
